納品数,販売数,時系列インデックス,タイトル,累積販売数,消化率
0,88,39,一番くじシン・エヴァンゲリオン１３号機起動,1197214,0.9937686817113672
0,70,40,一番くじシン・エヴァンゲリオン１３号機起動,1197284,0.9938267864509708
0,63,41,一番くじシン・エヴァンゲリオン１３号機起動,1197347,0.993879080716614
0,55,42,一番くじシン・エヴァンゲリオン１３号機起動,1197402,0.9939247344405883
0,46,43,一番くじシン・エヴァンゲリオン１３号機起動,1197448,0.993962917555185
0,61,44,一番くじシン・エヴァンゲリオン１３号機起動,1197509,0.994013551685411
0,149,45,一番くじシン・エヴァンゲリオン１３号機起動,1197658,0.9941372317739958
0,138,46,一番くじシン・エヴァンゲリオン１３号機起動,1197796,0.9942517811177858
0,45,47,一番くじシン・エヴァンゲリオン１３号機起動,1197841,0.9942891341646738
0,24,48,一番くじシン・エヴァンゲリオン１３号機起動,1197865,0.9943090557896808
0,29,49,一番くじシン・エヴァンゲリオン１３号機起動,1197894,0.9943331277532308
0,34,50,一番くじシン・エヴァンゲリオン１３号機起動,1197928,0.994361350055324
0,107,51,一番くじシン・エヴァンゲリオン１３号機起動,1198035,0.9944501673001467
0,50,52,一番くじシン・エヴァンゲリオン１３号機起動,1198085,0.9944916706855779
0,45,53,一番くじシン・エヴァンゲリオン１３号機起動,1198130,0.9945290237324659
0,55,54,一番くじシン・エヴァンゲリオン１３号機起動,1198185,0.9945746774564401
0,47,55,一番くじシン・エヴァンゲリオン１３号機起動,1198232,0.9946136906387454
0,97,56,一番くじシン・エヴァンゲリオン１３号機起動,1198329,0.9946942072064818
0,144,57,一番くじシン・エヴァンゲリオン１３号機起動,1198473,0.9948137369565235
0,38,58,一番くじシン・エヴァンゲリオン１３号機起動,1198511,0.9948452795294512
0,50,59,一番くじシン・エヴァンゲリオン１３号機起動,1198561,0.9948867829148824
0,2101,0,一番くじ仮面ライダーＷ決戦編,2101,0.0017276539758243567
602600,32091,1,一番くじ仮面ライダーＷ決戦編,34192,0.028116108872625608
613500,80435,2,一番くじ仮面ライダーＷ決戦編,114627,0.09425787353013733
0,78533,3,一番くじ仮面ライダーＷ決戦編,193160,0.1588356220705534
0,62811,4,一番くじ仮面ライダーＷ決戦編,255971,0.21048515747060276
0,63995,5,一番くじ仮面ライダーＷ決戦編,319966,0.2631082970150481
0,62469,6,一番くじ仮面ライダーＷ決戦編,382435,0.3144766055423074
0,60623,7,一番くじ仮面ライダーＷ決戦編,443058,0.3643269467971384
0,68034,8,一番くじ仮面ライダーＷ決戦編,511092,0.42027135926321846
0,61054,9,一番くじ仮面ライダーＷ決戦編,572146,0.4704761121618288
0,55537,10,一番くじ仮面ライダーＷ決戦編,627683,0.5161442315599046
0,43483,11,一番くじ仮面ライダーＷ決戦編,671166,0.551900337143327
0,32962,12,一番くじ仮面ライダーＷ決戦編,704128,0.5790050160348655
0,29121,13,一番くじ仮面ライダーＷ決戦編,733249,0.6029512375627004
0,26477,14,一番くじ仮面ライダーＷ決戦編,759726,0.6247232957815969
0,26051,15,一番くじ仮面ライダーＷ決戦編,785777,0.6461450538607022
0,29644,16,一番くじ仮面ライダーＷ決戦編,815421,0.6705213387056985
0,27364,17,一番くじ仮面ライダーＷ決戦編,842785,0.6930227777320944
0,17967,18,一番くじ仮面ライダーＷ決戦編,860752,0.7077970561631445
0,16748,19,一番くじ仮面ライダーＷ決戦編,877500,0.7215689499218815
0,17466,20,一番くじ仮面ライダーＷ決戦編,894966,0.735931255653318
0,16179,21,一番くじ仮面ライダーＷ決戦編,911145,0.7492352602582024
0,15473,22,一番くじ仮面ライダーＷ決戦編,926618,0.7619587204999588
0,17930,23,一番くじ仮面ライダーＷ決戦編,944548,0.7767025738014965
0,15763,24,一番くじ仮面ライダーＷ決戦編,960311,0.7896645012745662
0,10455,25,一番くじ仮面ライダーＷ決戦編,970766,0.7982616561138064
0,10606,26,一番くじ仮面ライダーＷ決戦編,981372,0.806982978373489
0,8764,27,一番くじ仮面ライダーＷ決戦編,990136,0.8141896225639339
0,7773,28,一番くじ仮面ライダーＷ決戦編,997909,0.8205813666639257
0,7932,29,一番くじ仮面ライダーＷ決戦編,1005841,0.8271038565907409
0,10223,30,一番くじ仮面ライダーＷ決戦編,1016064,0.8355102376449305
0,8941,31,一番くじ仮面ライダーＷ決戦編,1025005,0.8428624290765562
0,5121,32,一番くじ仮面ライダーＷ決戦編,1030126,0.8470734314612285
0,4705,33,一番くじ仮面ライダーＷ決戦編,1034831,0.850942356714086
0,4566,34,一番くじ仮面ライダーＷ決戦編,1039397,0.8546969821560727
0,4715,35,一番くじ仮面ライダーＷ決戦編,1044112,0.8585741304169066
0,5273,36,一番くじ仮面ライダーＷ決戦編,1049385,0.8629101225228188
0,6868,37,一番くじ仮面ライダーＷ決戦編,1056253,0.8685576844009538
0,5673,38,一番くじ仮面ライダーＷ決戦編,1061926,0.873222596825919
0,3487,39,一番くじ仮面ライダーＷ決戦編,1065413,0.8760899597072609
0,3097,40,一番くじ仮面ライダーＷ決戦編,1068510,0.8786366252775265
0,3076,41,一番くじ仮面ライダーＷ決戦編,1071586,0.8811660225310418
0,2886,42,一番くじ仮面ライダーＷ決戦編,1074472,0.8835391826330071
0,3230,43,一番くじ仮面ライダーＷ決戦編,1077702,0.8861952142093578
0,4254,44,一番くじ仮面ライダーＷ決戦編,1081956,0.8896932818024833
0,3981,45,一番くじ仮面ライダーＷ決戦編,1085937,0.8929668612778554
0,3123,46,一番くじ仮面ライダーＷ決戦編,1089060,0.8955349066688595
0,1913,47,一番くじ仮面ライダーＷ決戦編,1090973,0.897107968094729
0,2007,48,一番くじ仮面ライダーＷ決戦編,1092980,0.898758325795576
0,2225,49,一番くじ仮面ライダーＷ決戦編,1095205,0.9005879450703067
0,2112,50,一番くじ仮面ライダーＷ決戦編,1097317,0.902324644354905
0,2898,51,一番くじ仮面ライダーＷ決戦編,1100215,0.9047076720664419
0,2546,52,一番くじ仮面ライダーＷ決戦編,1102761,0.9068012498972124
0,1669,53,一番くじ仮面ライダーＷ決戦編,1104430,0.9081736699284598
0,1623,54,一番くじ仮面ライダーＷ決戦編,1106053,0.9095082641230162
0,1642,55,一番くじ仮面ライダーＷ決戦編,1107695,0.9108584820327276
0,1580,56,一番くじ仮面ライダーＷ決戦編,1109275,0.9121577172929858
0,1667,57,一番くじ仮面ライダーＷ決戦編,1110942,0.9135284927226379
0,2254,58,一番くじ仮面ライダーＷ決戦編,1113196,0.9153819587205
0,1671,59,一番くじ仮面ライダーＷ決戦編,1114867,0.9167560233533426
0,1306,0,一番くじカードキャプターさくらプレゼント,1306,0.005538169266128964
109758,22101,1,一番くじカードキャプターさくらプレゼント,23407,0.09925875039225165
126060,25183,2,一番くじカードキャプターさくらプレゼント,48590,0.2060487324970952
0,19402,3,一番くじカードキャプターさくらプレゼント,67992,0.2883240465104445
0,17557,4,一番くじカードキャプターさくらプレゼント,85549,0.3627755302818275
0,12690,5,一番くじカードキャプターさくらプレゼント,98239,0.41658821633632714
0,8335,6,一番くじカードキャプターさくらプレゼント,106574,0.45193327057306903
0,6459,7,一番くじカードキャプターさくらプレゼント,113033,0.47932303725754605
0,6251,8,一番くじカードキャプターさくらプレゼント,119284,0.5058307677955033
0,5790,9,一番くじカードキャプターさくらプレゼント,125074,0.5303836009125682
0,6445,10,一番くじカードキャプターさくらプレゼント,131519,0.557713999779491
0,6407,11,一番くじカードキャプターさくらプレゼント,137926,0.584883257427338
0,5246,12,一番くじカードキャプターさくらプレゼント,143172,0.607129226776582
0,3341,13,一番くじカードキャプターさくらプレゼント,146513,0.6212969323800558
0,2798,14,一番くじカードキャプターさくらプレゼント,149311,0.6331620147741055
0,2802,15,一番くじカードキャプターさくらプレゼント,152113,0.645044059401742
0,2626,16,一番くじカードキャプターさくらプレゼント,154739,0.6561797657515541
0,2337,17,一番くじカードキャプターさくらプレゼント,157076,0.6660899507247114
0,2821,18,一番くじカードキャプターさくらプレゼント,159897,0.6780525659618859
0,2386,19,一番くじカードキャプターさくらプレゼント,162283,0.6881705382964829
0,6832,20,一番くじカードキャプターさくらプレゼント,169115,0.71714203326294
0,2343,21,一番くじカードキャプターさくらプレゼント,171458,0.7270776615864777
0,1453,22,一番くじカードキャプターさくらプレゼント,172911,0.733239192936926
0,1695,23,一番くじカードキャプターさくらプレゼント,174606,0.7404269394193828
0,1792,24,一番くじカードキャプターさくらプレゼント,176398,0.7480260200663224
0,1879,25,一番くじカードキャプターさくらプレゼント,178277,0.7559940292937775
0,1807,26,一番くじカードキャプターさくらプレゼント,180084,0.7636567183166679
0,1404,27,一番くじカードキャプターさくらプレゼント,181488,0.7696104623056764
0,1309,28,一番くじカードキャプターさくらプレゼント,182797,0.7751613532469955
0,1182,29,一番くじカードキャプターさくらプレゼント,183979,0.7801736932719301
0,1136,30,一番くじカードキャプターさくらプレゼント,185115,0.7849909676106149
0,1354,31,一番くじカードキャプターさくらプレゼント,186469,0.790732683679787
0,1326,32,一番くじカードキャプターさくらプレゼント,187795,0.7963556641138505
0,1432,33,一番くじカードキャプターさくらプレゼント,189227,0.8024281437379674
0,2659,34,一番くじカードキャプターさくらプレゼント,191886,0.8137037885148717
0,1088,35,一番くじカードキャプターさくらプレゼント,192974,0.8183175160505135
0,864,36,一番くじカードキャプターさくらプレゼント,193838,0.821981358505288
0,830,37,一番くじカードキャプターさくらプレゼント,194668,0.8255010219745736
0,3664,38,一番くじカードキャプターさくらプレゼント,198332,0.8410384279401911
0,939,39,一番くじカードキャプターさくらプレゼント,199271,0.8450203122747203
0,914,40,一番くじカードキャプターさくらプレゼント,200185,0.8488961826493313
0,768,41,一番くじカードキャプターさくらプレゼント,200953,0.8521529314980196
0,760,42,一番くじカードキャプターさくらプレゼント,201713,0.8553757558795342
0,635,43,一番くじカードキャプターさくらプレゼント,202348,0.8580685104614576
0,570,44,一番くじカードキャプターさくらプレゼント,202918,0.8604856287475935
0,703,45,一番くじカードキャプターさくらプレゼント,203621,0.8634667413004945
0,620,46,一番くじカードキャプターさくらプレゼント,204241,0.8660958875064668
0,798,47,一番くじカードキャプターさくらプレゼント,205039,0.8694798531070571
0,450,48,一番くじカードキャプターさくらプレゼント,205489,0.8713881043855854
0,514,49,一番くじカードキャプターさくらプレゼント,206003,0.8735677514015046
0,485,50,一番くじカードキャプターさくらプレゼント,206488,0.8756244222239185
0,522,51,一番くじカードキャプターさくらプレゼント,207010,0.8778379937070113
0,594,52,一番くじカードキャプターさくらプレゼント,207604,0.8803568853946687
0,568,53,一番くじカードキャプターさくらプレゼント,208172,0.8827655225640112
0,491,54,一番くじカードキャプターさくらプレゼント,208663,0.8848476367368056
0,413,55,一番くじカードキャプターさくらプレゼント,209076,0.8865989873546548
0,431,56,一番くじカードキャプターさくらプレゼント,209507,0.8884266680236453
0,452,57,一番くじカードキャプターさくらプレゼント,209959,0.8903434004189672
0,392,58,一番くじカードキャプターさくらプレゼント,210351,0.8920056993104852
0,449,59,一番くじカードキャプターさくらプレゼント,210800,0.8939097100306168
0,1940,0,一番くじ機動戦士ガンダム３０ｔｈ,1940,0.0015754425856748416
